country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",05-04-2026 08:00,25.592539,85.227158,CO,2,32,7
India,Bihar,Patna,"Muradpur, Patna - BSPCB",05-04-2026 08:00,25.619651,85.147382,NO2,4,31,15
India,Bihar,Patna,"Muradpur, Patna - BSPCB",05-04-2026 08:00,25.619651,85.147382,SO2,2,39,9
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",05-04-2026 08:00,25.265194,87.012947,PM10,41,103,67
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",05-04-2026 08:00,25.265194,87.012947,NO2,7,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",05-04-2026 08:00,25.265194,87.012947,NH3,5,6,6
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",05-04-2026 08:00,25.265194,87.012947,CO,63,82,72
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",05-04-2026 08:00,25.56752,83.966379,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",05-04-2026 08:00,26.0881305,87.93840336,NH3,2,3,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",05-04-2026 08:00,27.308328,84.531742,SO2,13,17,17
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",05-04-2026 08:00,26.63086,84.90051,CO,14,22,15
India,Bihar,Munger,"Town Hall, Munger - BSPCB",05-04-2026 08:00,25.376776,86.471523,PM10,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",05-04-2026 08:00,24.792403,84.992416,SO2,41,47,44
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",05-04-2026 08:00,24.762518,84.982348,OZONE,9,63,15
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",05-04-2026 08:00,26.1209,85.3647,PM2.5,67,113,81
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",05-04-2026 08:00,26.1209,85.3647,SO2,4,6,4
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",05-04-2026 08:00,25.251013,86.989001,PM10,47,135,86
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",05-04-2026 08:00,25.586562,85.043586,PM10,93,195,144
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",05-04-2026 08:00,25.56752,83.966379,SO2,27,33,30
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",05-04-2026 08:00,25.892357,86.590325,NO2,5,9,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",05-04-2026 08:00,25.892357,86.590325,SO2,17,19,18
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",05-04-2026 08:00,25.892357,86.590325,CO,38,44,42
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",05-04-2026 08:00,25.859655,85.77944,CO,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",05-04-2026 08:00,26.2271665,84.3570427,PM10,14,188,85
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",05-04-2026 08:00,26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",05-04-2026 08:00,30.751462,76.762879,CO,8,22,12
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",05-04-2026 08:00,21.194815,81.31477,CO,11,48,24
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",05-04-2026 08:00,21.185571,81.343175,NO2,13,14,13
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",05-04-2026 08:00,21.185571,81.343175,NH3,3,3,3
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",05-04-2026 08:00,21.224231,81.40835,SO2,7,28,14
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",05-04-2026 08:00,21.224231,81.40835,CO,1,38,21
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",05-04-2026 08:00,21.224231,81.40835,OZONE,6,20,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",05-04-2026 08:00,25.599486,85.113666,SO2,9,15,12
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",05-04-2026 08:00,25.599486,85.113666,OZONE,26,35,29
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",05-04-2026 08:00,30.719859,76.738637,PM10,6,48,29
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",05-04-2026 08:00,30.719859,76.738637,OZONE,6,63,35
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",05-04-2026 08:00,21.185571,81.343175,OZONE,10,12,10
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",05-04-2026 08:00,25.0328,85.41948,CO,37,47,41
India,Bihar,Patna,"Samanpura, Patna - BSPCB",05-04-2026 08:00,25.596727,85.085624,CO,38,51,43
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",05-04-2026 08:00,28.5512005,77.2735737,OZONE,20,82,23
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",05-04-2026 08:00,28.594169,77.1251,OZONE,3,100,10
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",05-04-2026 08:00,28.656756,77.227234,NH3,6,26,11
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",05-04-2026 08:00,28.615828,77.271992,SO2,26,28,27
India,Delhi,Delhi,"DTU, Delhi - CPCB",05-04-2026 08:00,28.7500499,77.1112615,PM10,52,147,91
India,Delhi,Delhi,"DTU, Delhi - CPCB",05-04-2026 08:00,28.7500499,77.1112615,NO2,23,70,36
India,Delhi,Delhi,"DTU, Delhi - CPCB",05-04-2026 08:00,28.7500499,77.1112615,OZONE,19,34,20
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",05-04-2026 08:00,22.06631475,83.33820077,CO,16,48,22
India,Delhi,Delhi,"Alipur, Delhi - DPCC",05-04-2026 08:00,28.815329,77.15301,NO2,12,64,34
India,Delhi,Delhi,"Alipur, Delhi - DPCC",05-04-2026 08:00,28.815329,77.15301,SO2,7,20,10
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",05-04-2026 08:00,28.647622,77.315809,PM10,88,463,191
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",05-04-2026 08:00,28.647622,77.315809,NH3,2,3,3
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",05-04-2026 08:00,28.647622,77.315809,OZONE,5,76,8
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",05-04-2026 08:00,28.498571,77.26484,NO2,12,59,34
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",05-04-2026 08:00,28.5710274,77.0719006,PM10,67,500,179
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",05-04-2026 08:00,28.5710274,77.0719006,SO2,19,47,28
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",05-04-2026 08:00,28.5627763,77.1180053,NO2,18,52,31
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",05-04-2026 08:00,21.219665,81.630094,SO2,2,22,6
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",05-04-2026 08:00,21.219665,81.630094,OZONE,2,8,4
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",05-04-2026 08:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",05-04-2026 08:00,21.237755,81.705301,CO,14,22,21
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",05-04-2026 08:00,22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",05-04-2026 08:00,22.348441,82.549611,CO,22,46,27
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",05-04-2026 08:00,22.12665,83.483212,CO,23,42,33
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",05-04-2026 08:00,22.08815,82.13737,CO,1,160,34
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",05-04-2026 08:00,22.118125,83.140608,PM2.5,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",05-04-2026 08:00,22.118125,83.140608,PM10,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",05-04-2026 08:00,22.1910172,83.5197009,SO2,13,17,14
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",05-04-2026 08:00,21.258815,81.578979,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",05-04-2026 08:00,21.258815,81.578979,CO,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",05-04-2026 08:00,21.219665,81.630094,PM10,31,57,40
India,Delhi,Delhi,"Bawana, Delhi - DPCC",05-04-2026 08:00,28.7762,77.051074,NO2,5,67,20
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",05-04-2026 08:00,28.58028,77.233829,PM10,84,185,125
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",05-04-2026 08:00,28.58028,77.233829,NH3,11,14,12
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",05-04-2026 08:00,28.58028,77.233829,SO2,9,22,16
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",05-04-2026 08:00,28.58028,77.233829,OZONE,3,195,9
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",05-04-2026 08:00,28.5918245,77.2273074,PM2.5,31,149,75
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",05-04-2026 08:00,28.611281,77.237738,PM10,84,207,124
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",05-04-2026 08:00,28.636429,77.201067,OZONE,8,104,17
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",05-04-2026 08:00,28.60909,77.0325413,OZONE,28,77,37
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",05-04-2026 08:00,28.594004,76.909423,SO2,71,81,74
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",05-04-2026 08:00,28.611281,77.237738,CO,46,117,52
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",05-04-2026 08:00,28.636429,77.201067,SO2,3,46,26
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",05-04-2026 08:00,28.636429,77.201067,CO,29,124,43
India,Delhi,Delhi,"JNU, Delhi - DPCC",05-04-2026 08:00,28.540721,77.168544,OZONE,1,28,2
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",05-04-2026 08:00,28.73282,77.170633,PM10,85,356,161
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",05-04-2026 08:00,28.73282,77.170633,SO2,48,68,55
India,Delhi,Delhi,"Narela, Delhi - DPCC",05-04-2026 08:00,28.822836,77.101981,PM2.5,35,341,125
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",05-04-2026 08:00,28.56789,77.250515,PM10,99,330,141
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",05-04-2026 08:00,28.6573814,77.1585447,CO,32,125,43
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",05-04-2026 08:00,28.56789,77.250515,CO,5,104,24
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",05-04-2026 08:00,28.570173,76.933762,CO,2,107,42
India,Delhi,Delhi,"JNU, Delhi - DPCC",05-04-2026 08:00,28.540721,77.168544,PM10,48,160,94
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",05-04-2026 08:00,28.531346,77.190156,CO,14,52,28
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",05-04-2026 08:00,28.62181,77.1944633,SO2,24,42,34
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",05-04-2026 08:00,28.62181,77.1944633,OZONE,1,19,2
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",05-04-2026 08:00,28.672342,77.31526,PM10,90,191,122
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",05-04-2026 08:00,28.672342,77.31526,CO,46,112,53
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",05-04-2026 08:00,28.672342,77.31526,OZONE,7,111,12
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",05-04-2026 08:00,28.699793,77.165453,NO2,33,105,62
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",05-04-2026 08:00,23.107969,72.574648,PM2.5,16,84,44
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",05-04-2026 08:00,28.674045,77.131023,NO2,15,66,32
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",05-04-2026 08:00,28.674045,77.131023,SO2,37,49,43
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",05-04-2026 08:00,28.674045,77.131023,CO,40,105,46
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",05-04-2026 08:00,28.674045,77.131023,OZONE,5,70,14
India,Delhi,Delhi,"Pusa, Delhi - DPCC",05-04-2026 08:00,28.639652,77.146275,PM10,97,273,157
India,Delhi,Delhi,"Pusa, Delhi - DPCC",05-04-2026 08:00,28.639652,77.146275,NH3,4,22,11
India,Delhi,Delhi,"Pusa, Delhi - DPCC",05-04-2026 08:00,28.639652,77.146275,SO2,8,42,25
India,Delhi,Delhi,"Pusa, Delhi - DPCC",05-04-2026 08:00,28.639652,77.146275,CO,38,106,50
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",05-04-2026 08:00,28.5504249,77.2159377,NO2,22,43,34
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",05-04-2026 08:00,28.5504249,77.2159377,SO2,29,38,32
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",05-04-2026 08:00,28.710508,77.249485,NH3,6,10,8
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",05-04-2026 08:00,28.710508,77.249485,OZONE,3,134,18
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",05-04-2026 08:00,28.531346,77.190156,PM2.5,38,328,87
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",05-04-2026 08:00,28.531346,77.190156,PM10,68,192,98
India,Delhi,Delhi,"Pusa, Delhi - IMD",05-04-2026 08:00,28.63611,77.173332,PM10,79,172,112
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",05-04-2026 08:00,28.563262,77.186937,PM2.5,38,338,129
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",05-04-2026 08:00,28.563262,77.186937,CO,34,129,56
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",05-04-2026 08:00,28.6514781,77.1473105,NO2,35,100,53
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",05-04-2026 08:00,23.023389,72.515201,SO2,7,23,12
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",05-04-2026 08:00,23.076793,72.627874,PM2.5,27,99,51
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",05-04-2026 08:00,23.076793,72.627874,NO2,15,125,58
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",05-04-2026 08:00,28.530785,77.271255,PM10,89,221,130
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",05-04-2026 08:00,28.623763,77.287209,PM2.5,38,183,82
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",05-04-2026 08:00,28.623763,77.287209,PM10,101,199,135
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",05-04-2026 08:00,22.977134,72.553024,CO,36,98,52
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",05-04-2026 08:00,23.002657,72.591912,SO2,70,111,96
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",05-04-2026 08:00,23.002657,72.591912,OZONE,38,94,46
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",05-04-2026 08:00,23.016834,72.625775,PM10,66,192,112
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",05-04-2026 08:00,22.969611,72.6435,CO,5,82,43
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",05-04-2026 08:00,30.379589,76.778328,NO2,7,12,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",05-04-2026 08:00,30.379589,76.778328,SO2,15,32,22
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",05-04-2026 08:00,30.379589,76.778328,OZONE,22,30,25
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",05-04-2026 08:00,28.6701,76.9254,OZONE,22,28,24
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",05-04-2026 08:00,28.3419248,77.319699,CO,16,86,47
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",05-04-2026 08:00,28.806223,76.141105,PM2.5,54,362,92
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",05-04-2026 08:00,28.806223,76.141105,OZONE,8,18,12
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",05-04-2026 08:00,28.4417,77.3217,CO,58,64,61
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",05-04-2026 08:00,29.503664,75.467934,PM10,27,82,52
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",05-04-2026 08:00,29.503664,75.467934,CO,25,38,27
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",05-04-2026 08:00,29.503664,75.467934,OZONE,44,120,47
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",05-04-2026 08:00,28.4275,77.1465,PM2.5,31,500,271
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",05-04-2026 08:00,23.59315,72.372792,SO2,4,10,7
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",05-04-2026 08:00,22.410802,73.097923,CO,8,64,41
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",05-04-2026 08:00,22.248853,70.776774,PM2.5,13,91,40
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",05-04-2026 08:00,21.755417,72.139056,NH3,1,5,4
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",05-04-2026 08:00,23.163798,72.677768,PM10,109,267,157
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",05-04-2026 08:00,23.163798,72.677768,NO2,15,54,32
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",05-04-2026 08:00,22.248853,70.776774,OZONE,8,17,9
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",05-04-2026 08:00,22.320153,73.216285,NO2,1,10,4
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",05-04-2026 08:00,28.593883,76.270653,NH3,5,8,6
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",05-04-2026 08:00,28.593883,76.270653,SO2,10,11,10
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",05-04-2026 08:00,21.613267,73.010555,CO,35,55,45
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",05-04-2026 08:00,21.613267,73.010555,OZONE,12,26,14
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",05-04-2026 08:00,28.2068,76.7997,NH3,9,26,19
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",05-04-2026 08:00,20.362421,72.918013,NO2,15,22,20
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",05-04-2026 08:00,28.3153,76.9143,SO2,3,14,8
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",05-04-2026 08:00,30.7057778,76.85318056,CO,10,46,40
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",05-04-2026 08:00,29.432304,76.972765,NO2,31,31,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",05-04-2026 08:00,29.432304,76.972765,CO,36,52,50
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",05-04-2026 08:00,28.52123,76.37138,PM10,27,93,53
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",05-04-2026 08:00,28.52123,76.37138,NO2,11,13,12
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",05-04-2026 08:00,28.52123,76.37138,SO2,11,14,12
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",05-04-2026 08:00,28.52123,76.37138,CO,31,39,34
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",05-04-2026 08:00,28.52123,76.37138,OZONE,39,40,39
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",05-04-2026 08:00,28.4275,77.1465,NO2,37,77,53
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",05-04-2026 08:00,28.4275,77.1465,NH3,11,21,15
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",05-04-2026 08:00,28.4501238,77.0263051,PM10,29,134,90
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",05-04-2026 08:00,29.14056,75.744941,NO2,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",05-04-2026 08:00,29.14056,75.744941,OZONE,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB",05-04-2026 08:00,29.307814,76.337619,PM10,37,77,53
India,Haryana,Jind,"Police Lines, Jind - HSPCB",05-04-2026 08:00,29.307814,76.337619,NO2,29,46,36
India,Haryana,Jind,"Police Lines, Jind - HSPCB",05-04-2026 08:00,29.307814,76.337619,CO,2,23,10
India,Haryana,Jind,"Police Lines, Jind - HSPCB",05-04-2026 08:00,29.307814,76.337619,OZONE,8,14,11
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",05-04-2026 08:00,29.6953,77.0027,NH3,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",05-04-2026 08:00,29.966942,76.875879,NO2,4,4,4
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",05-04-2026 08:00,29.966942,76.875879,OZONE,4,31,20
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",05-04-2026 08:00,28.360699,76.93609,PM2.5,38,104,76
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",05-04-2026 08:00,28.360699,76.93609,PM10,35,94,70
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",05-04-2026 08:00,28.060249,76.113115,PM10,46,94,65
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.938539,77.5901,PM2.5,52,126,72
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.938539,77.5901,PM10,42,114,73
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.938539,77.5901,SO2,2,11,5
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-04-2026 08:00,12.920984,77.584908,PM2.5,60,152,85
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-04-2026 08:00,12.920984,77.584908,SO2,3,31,15
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-04-2026 08:00,12.920984,77.584908,OZONE,2,46,18
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",05-04-2026 08:00,29.5364,75.0158,CO,22,55,38
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",05-04-2026 08:00,29.0272,77.0621,NO2,12,13,13
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",05-04-2026 08:00,29.0272,77.0621,NH3,21,21,21
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",05-04-2026 08:00,29.0272,77.0621,CO,57,72,67
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-04-2026 08:00,30.1480566,77.2893471,CO,24,52,35
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",05-04-2026 08:00,12.9352049,77.6814488,CO,35,39,36
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.951913,77.539784,PM10,70,151,101
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.951913,77.539784,NH3,1,3,2
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",05-04-2026 08:00,12.9756843,77.5660749,SO2,10,15,14
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",05-04-2026 08:00,23.707909,86.41467,SO2,4,4,4
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",05-04-2026 08:00,16.172806,75.659694,NO2,11,12,12
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",05-04-2026 08:00,12.9135218,77.5950804,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",05-04-2026 08:00,12.9135218,77.5950804,NH3,NA,NA,NA
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",05-04-2026 08:00,28.060249,76.113115,CO,20,37,35
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",05-04-2026 08:00,28.1485564,77.3320667,PM10,53,80,65
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",05-04-2026 08:00,28.1485564,77.3320667,NH3,8,9,9
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",05-04-2026 08:00,34.066206,74.81982,CO,10,30,13
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",05-04-2026 08:00,23.80569,86.44268,PM10,22,161,83
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",05-04-2026 08:00,15.3714823,75.1160168,SO2,1,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",05-04-2026 08:00,17.336318,76.847397,PM10,28,74,55
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",05-04-2026 08:00,17.336318,76.847397,CO,34,66,40
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",05-04-2026 08:00,17.336318,76.847397,OZONE,10,26,13
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",05-04-2026 08:00,12.415911,75.73505,PM2.5,18,25,22
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",05-04-2026 08:00,13.0270199,77.494094,SO2,6,14,11
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",05-04-2026 08:00,12.921418,77.502466,OZONE,25,29,28
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",05-04-2026 08:00,12.990328,77.5431385,PM10,NA,NA,NA
